departamento,mes,anio,periodo,marca,linea,tecnologia,unidades
bogota,febrero,2025,202502,Volkswagen,Teramont Pa Highline,Gasolina,4
bogota,febrero,2026,202602,Volkswagen,Teramont Pa Highline,Gasolina,11
bogota,febrero,2026,202602,Byd,Idolphin,Eléctrico,11
bogota,febrero,2025,202502,Volkswagen,Polo Pa Comfortline,Gasolina,11
bogota,febrero,2026,202602,Volkswagen,Polo Pa Comfortline,Gasolina,11
bogota,febrero,2026,202602,Zeekr,Zeekr 7X,Eléctrico,11
bogota,febrero,2025,202502,Citroen,C3 Aircross,Gasolina,16
bogota,febrero,2026,202602,Citroen,C3 Aircross,Gasolina,11
bogota,febrero,2025,202502,Great Wall,Tank 500 Hev,Hibrido No Enchufable,10
bogota,febrero,2026,202602,Great Wall,Tank 500 Hev,Hibrido No Enchufable,11
bogota,febrero,2026,202602,Ford,Explorer,Gasolina,10
bogota,febrero,2025,202502,Chery,Eq7,Eléctrico,5
bogota,febrero,2026,202602,Chery,Eq7,Eléctrico,10
bogota,febrero,2025,202502,Mg,Mg Zs 1.5L At Std Plus,Gasolina,5
bogota,febrero,2026,202602,Mg,Mg Zs 1.5L At Std Plus,Gasolina,10
bogota,febrero,2025,202502,Dongfeng,Eq5033Xxyq305M6,Gnv,1
bogota,febrero,2026,202602,Dongfeng,Eq5033Xxyq305M6,Gnv,10
bogota,febrero,2026,202602,Gac,Aion Ut,Eléctrico,10
bogota,febrero,2025,202502,Nissan,Qashqai,Gasolina,15
bogota,febrero,2026,202602,Nissan,Qashqai,Gasolina,10
bogota,febrero,2026,202602,Kia,Tasman,Diesel,10
bogota,febrero,2025,202502,Peugeot,2008,Eléctrico,2
bogota,febrero,2026,202602,Peugeot,2008,Eléctrico,10
bogota,febrero,2025,202502,Isuzu,Pick Up,Diesel,18
bogota,febrero,2026,202602,Isuzu,Pick Up,Diesel,10
bogota,febrero,2025,202502,Bmw,X3 M50 Xdrive,Hibrido Enchufable,5
bogota,febrero,2026,202602,Bmw,X3 M50 Xdrive,Hibrido Enchufable,10
bogota,febrero,2026,202602,Honda,Wr-V Exl-A Cvt,Gasolina,10
bogota,febrero,2026,202602,Ssanyong - Kg Mobility (Kgm),Rexton,Diesel,10
bogota,febrero,2026,202602,Jetour,X70 Sport 2G,Gasolina,9
bogota,febrero,2025,202502,Mercedes Benz,Glc 300 4Matic Coupe,Hibrido No Enchufable,8
bogota,febrero,2026,202602,Mercedes Benz,Glc 300 4Matic Coupe,Hibrido No Enchufable,9
bogota,febrero,2025,202502,Renault,Duster Oroch,Gasolina,16
bogota,febrero,2026,202602,Renault,Duster Oroch,Gasolina,9
bogota,febrero,2025,202502,Gac,Aion Y,Eléctrico,1
bogota,febrero,2026,202602,Gac,Aion Y,Eléctrico,9
bogota,febrero,2026,202602,Volvo,Vm6X4R,Diesel,9
bogota,febrero,2025,202502,Audi,Q6 E-Tron,Eléctrico,6
bogota,febrero,2026,202602,Audi,Q6 E-Tron,Eléctrico,9
bogota,febrero,2025,202502,Toyota,Land Cruiser 300,Gasolina,3
bogota,febrero,2026,202602,Toyota,Land Cruiser 300,Gasolina,9
bogota,febrero,2025,202502,Kia,Ev3,Eléctrico,1
bogota,febrero,2026,202602,Kia,Ev3,Eléctrico,9
bogota,febrero,2026,202602,Changan,Hunter,Hibrido No Enchufable,9
bogota,febrero,2026,202602,Volkswagen,Tera High At,Gasolina,9
bogota,febrero,2025,202502,Nissan,Frontier,Gasolina,5
bogota,febrero,2026,202602,Nissan,Frontier,Gasolina,8
bogota,febrero,2025,202502,Mercedes Benz,Gle 450 4Matic Coupã‰,Hibrido No Enchufable,9
bogota,febrero,2026,202602,Mercedes Benz,Gle 450 4Matic Coupã‰,Hibrido No Enchufable,8
bogota,febrero,2025,202502,Audi,Q2,Gasolina,3
bogota,febrero,2026,202602,Audi,Q2,Gasolina,8
bogota,febrero,2026,202602,Mercedes Benz,Gle 400E 4Matic,Hibrido Enchufable,8
bogota,febrero,2025,202502,Ford,Explorer Active,Gasolina,10
bogota,febrero,2026,202602,Ford,Explorer Active,Gasolina,8
bogota,febrero,2026,202602,Mercedes Benz,Eqa 250+,Eléctrico,8
bogota,febrero,2025,202502,Chevrolet,N400,Gasolina,3
bogota,febrero,2026,202602,Chevrolet,N400,Gasolina,8
bogota,febrero,2025,202502,Foton,Bj1037V2Mav-8G,Hibrido No Enchufable,6
bogota,febrero,2026,202602,Foton,Bj1037V2Mav-8G,Hibrido No Enchufable,8
bogota,febrero,2026,202602,Volkswagen,Polo Pa Trendline,Gasolina,8
bogota,febrero,2025,202502,Mercedes Benz,Gle 450 4Matic,Hibrido No Enchufable,18
bogota,febrero,2026,202602,Mercedes Benz,Gle 450 4Matic,Hibrido No Enchufable,8
bogota,febrero,2025,202502,Shineray,G03,Eléctrico,1
bogota,febrero,2026,202602,Shineray,G03,Eléctrico,7
bogota,febrero,2025,202502,Mini,Countryman D,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Mini,Countryman D,Hibrido No Enchufable,7
bogota,febrero,2025,202502,Suzuki,Grand Vitara Hybrid,Hibrido No Enchufable,6
bogota,febrero,2026,202602,Suzuki,Grand Vitara Hybrid,Hibrido No Enchufable,7
bogota,febrero,2025,202502,Toyota,Sequoia 4Wd,Hibrido No Enchufable,3
bogota,febrero,2026,202602,Toyota,Sequoia 4Wd,Hibrido No Enchufable,7
bogota,febrero,2025,202502,Mitsubishi,Outlander 2.5,Gasolina,3
bogota,febrero,2026,202602,Mitsubishi,Outlander 2.5,Gasolina,7
bogota,febrero,2026,202602,Jetour,X70 Limited 2G,Gasolina,7
bogota,febrero,2026,202602,Toyota,Bz4X,Eléctrico,7
bogota,febrero,2025,202502,Great Wall,H6 Hev,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Great Wall,H6 Hev,Hibrido No Enchufable,7
bogota,febrero,2026,202602,Volkswagen,Tera Comfort At,Gasolina,7
bogota,febrero,2026,202602,Volvo,Xc60,Hibrido No Enchufable,7
bogota,febrero,2025,202502,Bmw,Ix1 Edrive20,Eléctrico,15
bogota,febrero,2026,202602,Bmw,Ix1 Edrive20,Eléctrico,7
bogota,febrero,2025,202502,Chevrolet,Captiva,Gasolina,12
bogota,febrero,2026,202602,Chevrolet,Captiva,Gasolina,7
bogota,febrero,2026,202602,Ford,Maverick,Hibrido No Enchufable,7
bogota,febrero,2025,202502,Volvo,Ex40,Eléctrico,2
bogota,febrero,2026,202602,Volvo,Ex40,Eléctrico,7
bogota,febrero,2026,202602,Jac,E40X - Hfc7002Mev7,Eléctrico,7
bogota,febrero,2025,202502,Peugeot,3008,Gasolina,6
bogota,febrero,2026,202602,Peugeot,3008,Gasolina,6
bogota,febrero,2025,202502,Mercedes Benz,Sprinter 515 Cdi,Diesel,2
bogota,febrero,2026,202602,Mercedes Benz,Sprinter 515 Cdi,Diesel,6
bogota,febrero,2025,202502,Toyota,Sequoia Capstone 4Wd Hibrida,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Toyota,Sequoia Capstone 4Wd Hibrida,Hibrido No Enchufable,6
bogota,febrero,2025,202502,Jeep,Compass,Gasolina,5
bogota,febrero,2026,202602,Jeep,Compass,Gasolina,6
bogota,febrero,2025,202502,Mini,Cooper Se,Eléctrico,4
bogota,febrero,2026,202602,Mini,Cooper Se,Eléctrico,6
bogota,febrero,2026,202602,Suzuki,Jimny Mt,Gasolina,6
bogota,febrero,2026,202602,Renault,Koleos E-Tech,Hibrido No Enchufable,6
bogota,febrero,2025,202502,Bmw,X2 M35I Xdrive,Gasolina,3
bogota,febrero,2026,202602,Bmw,X2 M35I Xdrive,Gasolina,6
bogota,febrero,2026,202602,Renault,Trafic,Diesel,6
bogota,febrero,2025,202502,Great Wall,Tank 300 Hev,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Great Wall,Tank 300 Hev,Hibrido No Enchufable,6
bogota,febrero,2026,202602,Volkswagen,Jetta Pa Highline,Gasolina,6
bogota,febrero,2026,202602,Honda,Hr-V Exl-A,Gasolina,6
bogota,febrero,2025,202502,Chevrolet,Spin,Gasolina,6
bogota,febrero,2026,202602,Chevrolet,Spin,Gasolina,6
bogota,febrero,2026,202602,Smart,Smart#3 Pro,Eléctrico,6
bogota,febrero,2025,202502,Zeekr,Zeekr X,Eléctrico,12
bogota,febrero,2026,202602,Zeekr,Zeekr X,Eléctrico,6
bogota,febrero,2026,202602,Volvo,Xc90,Hibrido No Enchufable,6
bogota,febrero,2026,202602,Audi,Q5 Sb,Hibrido No Enchufable,6
bogota,febrero,2026,202602,Audi,Q3 Sportback,Hibrido Enchufable,5
bogota,febrero,2025,202502,Kia,Seltos,Gasolina,17
bogota,febrero,2026,202602,Kia,Seltos,Gasolina,5
bogota,febrero,2026,202602,Chevrolet,Montana,Gasolina,5
bogota,febrero,2026,202602,Mg,Mg4 Electric 49Kwh Lux 2Wd,Eléctrico,5
bogota,febrero,2025,202502,Volkswagen,Virtus Comfortline Select,Gasolina,8
bogota,febrero,2026,202602,Volkswagen,Virtus Comfortline Select,Gasolina,5
bogota,febrero,2026,202602,Jac,E10X-Hfc7000Wev10,Eléctrico,5
bogota,febrero,2026,202602,Jetour,X70 Plus 2G,Gasolina,5
bogota,febrero,2025,202502,Changan,S07,Eléctrico,3
bogota,febrero,2026,202602,Changan,S07,Eléctrico,5
bogota,febrero,2025,202502,Byd,Yuan Up,Eléctrico,1
bogota,febrero,2026,202602,Byd,Yuan Up,Eléctrico,5
bogota,febrero,2025,202502,Chevrolet,Traverse,Gasolina,2
bogota,febrero,2026,202602,Chevrolet,Traverse,Gasolina,5
bogota,febrero,2025,202502,Chevrolet,Nkr,Diesel,2
bogota,febrero,2026,202602,Chevrolet,Nkr,Diesel,5
bogota,febrero,2025,202502,Bmw,Ix1 Xdrive30,Eléctrico,2
bogota,febrero,2026,202602,Bmw,Ix1 Xdrive30,Eléctrico,5
bogota,febrero,2025,202502,Great Wall,Ora 03,Eléctrico,6
bogota,febrero,2026,202602,Great Wall,Ora 03,Eléctrico,5
bogota,febrero,2026,202602,Volkswagen,Tiguan Nf R-Line,Gasolina,5
bogota,febrero,2026,202602,Volkswagen,Tera Trend Mt,Gasolina,5
bogota,febrero,2026,202602,Gac,Hyptec Ht,Eléctrico,4
bogota,febrero,2026,202602,Ford,Bronco,Gasolina,4
bogota,febrero,2025,202502,Renault,Sandero,Gasolina,8
bogota,febrero,2026,202602,Renault,Sandero,Gasolina,4
bogota,febrero,2026,202602,Great Wall,H7 Hev,Hibrido No Enchufable,4
bogota,febrero,2026,202602,Honda,City Exl-C Cvt,Gasolina,4
bogota,febrero,2026,202602,Mercedes Benz,Glc 350E 4Matic,Hibrido Enchufable,4
bogota,febrero,2025,202502,Peugeot,2008,Gasolina,12
bogota,febrero,2026,202602,Peugeot,2008,Gasolina,4
bogota,febrero,2025,202502,Jmc,Jx1033Tsed6,Diesel,1
bogota,febrero,2026,202602,Jmc,Jx1033Tsed6,Diesel,4
bogota,febrero,2025,202502,Chevrolet,Tahoe,Gasolina,1
bogota,febrero,2026,202602,Chevrolet,Tahoe,Gasolina,4
bogota,febrero,2026,202602,Ssanyong - Kg Mobility (Kgm),Tivoli,Gasolina,4
bogota,febrero,2025,202502,Toyota,Land Cruiser Prado,Gasolina,17
bogota,febrero,2026,202602,Toyota,Land Cruiser Prado,Gasolina,4
bogota,febrero,2025,202502,Mercedes Benz,Cla 250 4Matic,Hibrido No Enchufable,3
bogota,febrero,2026,202602,Mercedes Benz,Cla 250 4Matic,Hibrido No Enchufable,4
bogota,febrero,2025,202502,Great Wall,Ora 03 Gt,Eléctrico,6
bogota,febrero,2026,202602,Great Wall,Ora 03 Gt,Eléctrico,4
bogota,febrero,2026,202602,Faw,Bestune Joy03,Eléctrico,4
bogota,febrero,2026,202602,Subaru,Crosstrek 2.0I-L Es Cvt (Sport),Gasolina,4
bogota,febrero,2025,202502,Mini,Aceman Se,Eléctrico,4
bogota,febrero,2026,202602,Mini,Aceman Se,Eléctrico,4
bogota,febrero,2026,202602,Mitsubishi,Outlander Sport,Gasolina,4
bogota,febrero,2026,202602,Jeep,Avenger,Eléctrico,3
bogota,febrero,2026,202602,Gac,Emkoo Hev,Hibrido Enchufable,3
bogota,febrero,2025,202502,Subaru,Crosstrek 2.0I-L Cvt,Gasolina,1
bogota,febrero,2026,202602,Subaru,Crosstrek 2.0I-L Cvt,Gasolina,3
bogota,febrero,2026,202602,Dongfeng,Rich 7 Ev,Eléctrico,3
bogota,febrero,2025,202502,Nissan,Pathfinder,Gasolina,1
bogota,febrero,2026,202602,Nissan,Pathfinder,Gasolina,3
bogota,febrero,2026,202602,Toyota,Bz5,Eléctrico,3
bogota,febrero,2026,202602,Mini,Cooper E,Eléctrico,3
bogota,febrero,2026,202602,Mazda,Mx 5,Gasolina,3
bogota,febrero,2026,202602,Jmc,Jmev 2,Eléctrico,3
bogota,febrero,2026,202602,Bmw,330E,Hibrido Enchufable,3
bogota,febrero,2026,202602,Hyundai,Staria,Diesel,3
bogota,febrero,2025,202502,Foton,Bj6608B1Ddc-B6,Diesel,1
bogota,febrero,2026,202602,Foton,Bj6608B1Ddc-B6,Diesel,3
bogota,febrero,2026,202602,Jmc,Gse,Eléctrico,3
bogota,febrero,2026,202602,Toyota,Sequoia 1794 Edition - 4Wd Hibrida,Hibrido No Enchufable,3
bogota,febrero,2026,202602,Toyota,"Sequoia 4Wd, 1794 Edition, Iforce Max, Trd Off Road , Hibrido",Hibrido No Enchufable,3
bogota,febrero,2026,202602,International,Hv607 Sba 6X4,Diesel,3
bogota,febrero,2025,202502,Jmc,Ev3 / Jx7001Eslbev,Eléctrico,4
bogota,febrero,2026,202602,Jmc,Ev3 / Jx7001Eslbev,Eléctrico,3
bogota,febrero,2025,202502,Seat,Arona Reference,Gasolina,1
bogota,febrero,2026,202602,Seat,Arona Reference,Gasolina,3
bogota,febrero,2025,202502,Renault,Koleos,Gasolina,2
bogota,febrero,2026,202602,Renault,Koleos,Gasolina,3
bogota,febrero,2025,202502,Toyota,Sequoia Trd Pro 4Wd Hibrid,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Toyota,Sequoia Trd Pro 4Wd Hibrid,Hibrido No Enchufable,3
bogota,febrero,2026,202602,Citroen,Berlingo,Diesel,3
bogota,febrero,2026,202602,Volkswagen,Nivus Pa Black Edition,Gasolina,3
bogota,febrero,2025,202502,Bmw,X5 Xdrive50E,Hibrido Enchufable,6
bogota,febrero,2026,202602,Bmw,X5 Xdrive50E,Hibrido Enchufable,3
bogota,febrero,2026,202602,Ram,1500,Hibrido No Enchufable,3
bogota,febrero,2025,202502,Volkswagen,Nivus Pa Comfortline,Gasolina,6
bogota,febrero,2026,202602,Volkswagen,Nivus Pa Comfortline,Gasolina,3
bogota,febrero,2026,202602,Subaru,Evoltis 2.4 Touring,Gasolina,3
bogota,febrero,2026,202602,Dongfeng,S50Ev,Eléctrico,3
bogota,febrero,2025,202502,Mini,Cooper C,Gasolina,1
bogota,febrero,2026,202602,Mini,Cooper C,Gasolina,3
bogota,febrero,2026,202602,Land Rover,Range Rover Evoque 2.0 200Ps S Mhev,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Jetour,Dashing Urban,Gasolina,2
bogota,febrero,2025,202502,Mercedes Benz,Glb 250 4Matic,Hibrido No Enchufable,5
bogota,febrero,2026,202602,Mercedes Benz,Glb 250 4Matic,Hibrido No Enchufable,2
bogota,febrero,2025,202502,Mazda,3,Gasolina,2
bogota,febrero,2026,202602,Mazda,3,Gasolina,2
bogota,febrero,2026,202602,Faw,Bestune-Ca7007Bevd,Eléctrico,2
bogota,febrero,2026,202602,Chery,Tiggo 7 Phev,Hibrido Enchufable,2
bogota,febrero,2026,202602,Byd,Yuan Up Lux,Eléctrico,2
bogota,febrero,2025,202502,Kia,Ev9,Eléctrico,2
bogota,febrero,2026,202602,Kia,Ev9,Eléctrico,2
bogota,febrero,2026,202602,Bmw,X6 M60I Xdrive,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Bmw,X5 M60I Xdrive,Hibrido No Enchufable,2
bogota,febrero,2025,202502,Toyota,Sequoia 1794 4Wd Hibrida,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Toyota,Sequoia 1794 4Wd Hibrida,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Volkswagen,Amarok Extreme,Diesel,2
bogota,febrero,2026,202602,Riddara,Horizon Air,Eléctrico,2
bogota,febrero,2025,202502,Volvo,Ec40,Eléctrico,5
bogota,febrero,2026,202602,Volvo,Ec40,Eléctrico,2
bogota,febrero,2026,202602,Chevrolet,Nqr,Diesel,2
bogota,febrero,2026,202602,Mini,John Cooper Works Aceman E,Eléctrico,2
bogota,febrero,2026,202602,Mini,John Cooper Works Cabrio,Gasolina,2
bogota,febrero,2026,202602,Mini,John Cooper Works,Gasolina,2
bogota,febrero,2026,202602,Mg,Mg Cyberster 77Kwh Del 2Wd,Eléctrico,2
bogota,febrero,2026,202602,Hyundai,I10,Gasolina,2
bogota,febrero,2026,202602,Kia,Carnival,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Gac,Aion Es,Eléctrico,2
bogota,febrero,2026,202602,Bmw,M2 Coupe,Gasolina,2
bogota,febrero,2025,202502,Hyundai,Kona Electrica,Eléctrico,1
bogota,febrero,2026,202602,Hyundai,Kona Electrica,Eléctrico,2
bogota,febrero,2026,202602,Mercedes Benz,Gls 600 4Matic,Hibrido No Enchufable,2
bogota,febrero,2025,202502,Peugeot,Partner,Diesel,8
bogota,febrero,2026,202602,Peugeot,Partner,Diesel,2
bogota,febrero,2026,202602,Porsche,Macan 4S,Eléctrico,2
bogota,febrero,2026,202602,Porsche,Cayenne S E-Hybrid Coupe Black Edition,Hibrido Enchufable,2
bogota,febrero,2025,202502,Volkswagen,Saveiro Cabina Sencilla,Gasolina,1
bogota,febrero,2026,202602,Volkswagen,Saveiro Cabina Sencilla,Gasolina,2
bogota,febrero,2026,202602,Foton,Bj1045V9Jb4-F1,Diesel,2
bogota,febrero,2025,202502,Suzuki,Baleno At,Gasolina,3
bogota,febrero,2026,202602,Suzuki,Baleno At,Gasolina,2
bogota,febrero,2025,202502,Foton,Bj2037Y3M Av-6D,Diesel,1
bogota,febrero,2026,202602,Foton,Bj2037Y3M Av-6D,Diesel,2
bogota,febrero,2026,202602,Byd,Sealion 06 Ev,Eléctrico,2
bogota,febrero,2025,202502,Chevrolet,Blazer,Eléctrico,1
bogota,febrero,2026,202602,Chevrolet,Blazer,Eléctrico,2
bogota,febrero,2025,202502,Honda,Cr-V 1.5T 5Dr Exl-R Cvt,Gasolina,3
bogota,febrero,2026,202602,Honda,Cr-V 1.5T 5Dr Exl-R Cvt,Gasolina,2
bogota,febrero,2025,202502,Honda,Hr-V Lx-A,Gasolina,1
bogota,febrero,2026,202602,Honda,Hr-V Lx-A,Gasolina,2
bogota,febrero,2026,202602,Smart,Smart#1 Pro+,Eléctrico,2
bogota,febrero,2026,202602,Toyota,Land Cruiser,Gasolina,2
bogota,febrero,2026,202602,Farizon,Ve11,Eléctrico,2
bogota,febrero,2026,202602,Toyota,Sequoia Trd Pro,Hibrido No Enchufable,2
bogota,febrero,2025,202502,Mercedes Benz,C 200,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Mercedes Benz,C 200,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Foton,Bj1037V2Mav-8S,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Volkswagen,Tera High Black Edition,Gasolina,2
bogota,febrero,2026,202602,Toyota,Sequoia 1794 Edition,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Toyota,4 Runner 4Wd,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Toyota,Sequoia Limited 4Wd Hibrida,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Toyota,Sequoia Capstone,Hibrido No Enchufable,2
bogota,febrero,2026,202602,Toyota,"Sequoia 4Wd, Trd Pro",Hibrido No Enchufable,2
bogota,febrero,2026,202602,Volkswagen,Amarok_Comfortline,Diesel,2
bogota,febrero,2025,202502,Volvo,Ex90,Eléctrico,1
bogota,febrero,2026,202602,Volvo,Ex90,Eléctrico,2
bogota,febrero,2025,202502,Mini,Countryman E,Eléctrico,3
bogota,febrero,2026,202602,Mini,Countryman E,Eléctrico,2
bogota,febrero,2025,202502,Toyota,Fortuner,Gasolina,9
bogota,febrero,2026,202602,Toyota,Fortuner,Gasolina,2
bogota,febrero,2025,202502,Mini,Aceman E,Eléctrico,7
bogota,febrero,2026,202602,Mini,Aceman E,Eléctrico,2
bogota,febrero,2026,202602,Porsche,Cayenne E-Hybrid Coupe Black Edition,Hibrido Enchufable,2
bogota,febrero,2026,202602,Opel,Crossland,Eléctrico,2
bogota,febrero,2026,202602,Mercedes Benz,Gls 450 4Matic,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Lexus,Lx 700H,Hibrido No Enchufable,1
bogota,febrero,2025,202502,Volkswagen,Jetta Pa Gli,Gasolina,1
bogota,febrero,2026,202602,Volkswagen,Jetta Pa Gli,Gasolina,1
bogota,febrero,2026,202602,Lexus,Gx 550,Gasolina,1
bogota,febrero,2026,202602,Jmc,Gsx,Eléctrico,1
bogota,febrero,2026,202602,Jetour,T2 Idm,Hibrido Enchufable,1
bogota,febrero,2026,202602,Jeep,Avenger,Gasolina,1
bogota,febrero,2026,202602,Honda,Cr-V,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Honda,Cr -V Fhev Fhexla Cvt Ka8,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Honda,Pilot 5Dr Trg-Cr 10A,Gasolina,1
bogota,febrero,2026,202602,Great Wall,H6 Phev,Hibrido Enchufable,1
bogota,febrero,2025,202502,Mercedes Benz,Amg Gle 53 4Matic,Hibrido No Enchufable,4
bogota,febrero,2026,202602,Mercedes Benz,Amg Gle 53 4Matic,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Gac,Emzoom,Gasolina,1
bogota,febrero,2026,202602,Ford,Bronco Sport Outer Banks,Gasolina,1
bogota,febrero,2026,202602,Dongfeng,Friday,Eléctrico,1
bogota,febrero,2026,202602,Dfsk,Seres 5 Ev,Eléctrico,1
bogota,febrero,2026,202602,Chery,Tiggo 4 Mhev,Hibrido No Enchufable,1
bogota,febrero,2025,202502,Cadillac,Escalade 4Wd,Gasolina,1
bogota,febrero,2026,202602,Cadillac,Escalade 4Wd,Gasolina,1
bogota,febrero,2026,202602,Byd,Tai 3,Eléctrico,1
bogota,febrero,2026,202602,Byd,Song Plus,Eléctrico,1
bogota,febrero,2026,202602,Byd,Fangchengbao Leopard3,Eléctrico,1
bogota,febrero,2026,202602,Byd,Yuan Up Ev,Eléctrico,1
bogota,febrero,2025,202502,Gmc,Hummer Ev Suv,Eléctrico,1
bogota,febrero,2026,202602,Gmc,Hummer Ev Suv,Eléctrico,1
bogota,febrero,2026,202602,Bmw,Ix1 Edrive25L,Eléctrico,1
bogota,febrero,2026,202602,Bmw,X7 Xdrive40I,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Bmw,X2 Xdrive20D,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Bmw,X3 30E Xdrive,Hibrido Enchufable,1
bogota,febrero,2026,202602,Bmw,X4 Xdrive30I,Gasolina,1
bogota,febrero,2026,202602,Jac,S3 (Hfc7161Mv),Gasolina,1
bogota,febrero,2026,202602,Byd,Byd E5,Eléctrico,1
bogota,febrero,2026,202602,Kgm,Rexton Sports / Musso Grand,Diesel,1
bogota,febrero,2026,202602,Toyota,Tundra Capstone,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Toyota,Tacoma Hybrid 4Wd,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Radar,Rd6 Air 460Km 4Wd,Eléctrico,1
bogota,febrero,2026,202602,Mitsubishi,L200,Diesel,1
bogota,febrero,2026,202602,Jmc,Grand Avenue,Diesel,1
bogota,febrero,2026,202602,Great Wall,Poer Passenger,Diesel,1
bogota,febrero,2026,202602,Great Wall,Poer Comercial,Diesel,1
bogota,febrero,2025,202502,Porsche,Macan Turbo,Eléctrico,2
bogota,febrero,2026,202602,Porsche,Macan Turbo,Eléctrico,1
bogota,febrero,2026,202602,Foton,Bj2037Y3Mav-8S,Diesel,1
bogota,febrero,2026,202602,Ford,Maverick Xlt Fhev,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Ford,F-150,Hibrido No Enchufable,1
bogota,febrero,2026,202602,Ford,Maverick,Gasolina,1
